131,19,0.005107471,0.01315827,19,0.01826574
132,23,0.008536251,0.008676466,22,0.017212717
133,54,0.012256889,0.009795404,47,0.022052293
134,38,0.001273445,0.004546735,5,0.005820179
135,27,0.007692247,0.008237733,22,0.015929981
136,400,0.031680429,0.039067865,197,0.070748294
137,71,0.007667343,0.022462258,44,0.0301296
138,28,0.012194976,0.005252643,20,0.017447619
139,18,0.005389044,0.005437118,16,0.010826162
140,10,0.002558936,0.007032517,2,0.009591453
141,30,0.006275747,0.003278869,42,0.009554616
142,28,0.021971495,0.00747248,22,0.029443975
143,14,0.004342217,0.00090417,11,0.005246387
144,25,0.009330845,0.003921292,14,0.013252137
145,10,0.005916931,0.002436704,5,0.008353636
146,21,0.006624128,0.002244108,9,0.008868236
147,16,0.031047405,-0.00022173,12,0.030825675
148,226,0.023039193,0.028270628,127,0.051309821
149,10,0.004606288,0.005068819,2,0.009675107
150,65,0.015110695,0.010349339,30,0.025460034
151,36,0.017553749,0.002752978,33,0.020306727
152,10,0.005961846,0.002342392,5,0.008304238
153,38,0.007463841,0.008708768,22,0.016172609
154,27,0.021229717,0.007892716,26,0.029122434
155,21,0.005330197,0.00839696,11,0.013727157
156,39,0.015590361,0.004833247,31,0.020423608
157,34,0.007425226,0.009474946,62,0.016900171
158,10,0.0475,0.0275,5,0.075
159,10,0.020213889,0.001597322,5,0.021811211
160,22,0.001982541,0.013469223,28,0.015451765
161,400,0.033960011,0.037670864,152,0.071630875
162,20,0.007440702,0.002998035,18,0.010438737
163,17,0.001820551,0.004948791,16,0.006769342
164,27,0.033412775,0.014586309,13,0.047999083
165,29,0.007274189,0.020998623,5,0.028272812
166,45,0.015072892,0.011525593,35,0.026598486
167,10,0.00590251,0.022914583,5,0.028817093
168,49,0.006986495,0.019526521,19,0.026513016
169,18,0.004357865,0.005378406,16,0.009736271
170,10,0.001934534,0.002473204,3,0.004407738
171,10,0.00154478,0.02,3,0.02154478
172,11,0.00132658,0.003331329,4,0.004657909
173,24,0.010220882,0.006524917,20,0.016745799
174,30,0.023345737,0.011093254,38,0.034438991
175,27,0.008815851,0.010325636,23,0.019141487
176,48,0.017133051,0.0099597,26,0.027092751
177,38,0.021033052,0.010709738,14,0.03174279
178,33,0.024153088,0.013076367,16,0.037229455
179,28,0.005596926,0.006789741,25,0.012386667
180,58,0.008793213,0.01789747,17,0.026690683
181,400,0.036408746,0.036654501,178,0.073063248
182,46,0.015551456,0.01421775,28,0.029769206
183,56,0.016008907,0.022186012,19,0.038194919
184,10,0.001577032,0.02,3,0.021577032
185,54,0.030428161,0.009701987,37,0.040130148
186,33,0.007128381,0.005517912,31,0.012646294
187,21,0.001840893,0.001621495,10,0.003462388
188,20,0.039214583,0.008189959,5,0.047404542
189,14,0.001557728,0.001359189,7,0.002916917
190,10,0.0425,0.002016223,3,0.044516223
191,27,0.015500112,0.003013922,5,0.018514033
192,10,0.0475,0.002545577,5,0.050045577
193,27,0.02177313,0.008349074,22,0.030122204
194,10,0.002058007,0.001127066,3,0.003185073
195,13,0.002004696,0.001288864,7,0.00329356
196,13,0.005981592,0.001443562,11,0.007425154
197,22,0.030846591,0.012386364,13,0.043232955
198,56,0.014104649,0.013055111,32,0.02715976
199,10,0.003666598,0.004093585,2,0.007760183
200,25,0.002100561,0.008840871,13,0.010941432
201,19,0.029117294,0.013720333,13,0.042837627
202,10,0.003129461,0.004336518,2,0.00746598
203,23,0.021583773,0.007803862,16,0.029387635
204,54,0.007203505,0.007546703,30,0.014750209
205,10,0.045172299,0.003116473,4,0.048288773
206,10,0.0425,0.001599886,4,0.044099886
207,69,0.006140689,0.003898675,27,0.010039364
208,43,0.015781636,0.006184593,24,0.02196623
209,10,0.003898958,0.004979573,2,0.008878532
210,27,0.019503464,0.011475349,11,0.030978813
211,10,0.002562719,0.004102599,4,0.006665319
212,10,0.0475,0.0275,5,0.075
213,20,0.003755511,0.01288873,5,0.016644241
214,400,0.022475145,0.023686844,179,0.046161989
215,20,0.023440899,-0.000159314,5,0.023281585
216,18,0.007307421,0.000810227,6,0.008117648
217,46,0.026609245,0.018291278,23,0.044900522
218,34,0.02124762,0.000559723,11,0.021807343
219,33,0.007605194,0.012040527,14,0.019645721
220,47,0.03130463,0.005405701,11,0.036710331
221,24,0.009172894,0.0039722,13,0.013145094
222,75,0.017833297,0.008738286,37,0.026571582
223,400,0.026485298,0.034909152,172,0.06139445
224,10,0.004639448,0.003062002,5,0.00770145
225,71,0.017348307,0.008021413,40,0.02536972
226,43,0.005900651,0.014200115,16,0.020100766
227,15,0.004559583,0.008678919,5,0.013238502
228,400,0.036988386,0.033639112,155,0.070627498
229,55,0.013151158,0.007401467,28,0.020552625
230,67,0.010001358,0.016812244,25,0.026813602
231,18,0.006960896,0.015577962,16,0.022538858
232,41,0.030563965,0.013846368,35,0.044410334
233,35,0.011207477,0.009351468,22,0.020558945
234,26,0.030841632,0.004132303,11,0.034973935
235,38,0.014098926,0.006890537,11,0.020989463
236,10,0.000299702,0.000581241,3,0.000880944
237,14,0.007703997,0.000560949,6,0.008264946
238,48,0.016638405,0.016610774,22,0.033249179
239,400,0.040410591,0.036197719,163,0.07660831
240,400,0.036836447,0.037034765,188,0.073871212
241,28,0.008692289,0.000130271,16,0.00882256
242,68,0.016627193,0.00923084,29,0.025858033
243,39,0.006447718,0.013543312,23,0.01999103
244,10,0.003104535,0.001618075,3,0.00472261
245,10,0.002445811,0.02,4,0.022445811
246,10,0.003269212,0.005096314,2,0.008365526
247,45,0.016337736,0.010452579,23,0.026790315
248,400,0.028865431,0.035185056,175,0.064050486
249,10,0.004459513,0.004246689,2,0.008706201
250,25,0.011451898,0.011432278,14,0.022884176
251,10,0.003411803,0.001564764,3,0.004976567
252,56,0.005886397,0.016047933,25,0.021934331
253,21,0.026492037,0.013553545,21,0.040045583
254,67,0.025190373,0.009331306,29,0.03452168
255,27,0.005513102,0.01091521,14,0.016428313
256,20,0.003307333,0.001218514,9,0.004525847
257,65,0.007535968,0.003905751,46,0.011441719
258,10,0.0475,0.002514083,5,0.050014083
259,400,0.036308313,0.038457651,148,0.074765965
260,32,0.008999086,0.011626203,25,0.020625289
261,41,0.009749175,0.006469875,41,0.016219051
262,23,0.032608696,0.009388817,8,0.041997512
263,60,0.016242721,0.014678008,32,0.030920729
264,10,0.045156882,0.005871473,2,0.051028355
265,27,0.001045304,0.004243194,5,0.005288498
266,10,0.045420833,0.005527173,2,0.050948007
267,10,0.00267599,0.025,2,0.02767599
268,24,0.002990111,0.004848684,20,0.007838796
269,25,0.01104441,0.002799152,8,0.013843562
270,10,0.0475,0.00406547,5,0.05156547
271,22,0.012719206,0.003160901,8,0.015880108
272,33,0.024166459,0.010731574,18,0.034898033
273,57,0.013360512,0.011896855,29,0.025257367
274,34,0.016748595,0.009086398,8,0.025834993
275,10,0.00153847,0.003593022,3,0.005131492
276,400,0.031534889,0.03842641,168,0.069961298
277,10,0.003370702,0.004619311,2,0.007990013
278,10,0.00553634,0.001582566,5,0.007118906
279,400,0.03354107,0.034463615,150,0.068004685
280,10,0.00574454,0.022827083,5,0.028571624
281,30,0.005909377,0.01517851,26,0.021087887
282,24,0.009168679,0.007365832,38,0.01653451
283,27,0.048148148,0.021572531,10,0.069720679
284,40,0.011120331,0.004125907,20,0.015246239
285,26,0.013540803,0.002921541,8,0.016462344
286,36,0.005754544,0.008527483,19,0.014282027
287,15,0.036666667,0.001142079,7,0.037808746
288,10,0.00525094,0.0227,5,0.02795094
289,41,0.020882518,0.013770223,16,0.034652741
290,10,0.006425539,0.022597917,5,0.029023455
291,17,0.004301115,0.00985523,5,0.014156346
292,78,0.00491249,0.021164797,34,0.026077287
293,10,0.00605126,0.014060706,5,0.020111966
294,110,0.006860542,0.026036147,31,0.03289669
295,46,0.0109176,0.014119372,20,0.025036972
296,18,0.0304375,0.000713169,6,0.031150669
297,400,0.03497391,0.037426449,142,0.072400359
298,19,0.027608874,0.00915466,11,0.036763534
299,49,0.015985008,0.015559938,26,0.031544946
300,10,0.002902806,0.018384892,2,0.021287698
301,16,0.003505241,0.00958399,5,0.013089231
302,42,0.007744516,0.017804741,17,0.025549257
303,15,0.009209232,0.001310063,6,0.010519295
304,10,0.006886267,0.002249517,5,0.009135784
305,19,0.006530295,0.007713911,14,0.014244206
306,28,0.03574256,0.011784658,25,0.047527217
307,10,0.004310489,0.004711346,2,0.009021835
308,44,0.006274983,0.016705882,17,0.022980865
309,10,0.004963354,0.002740966,5,0.00770432
310,400,0.036472919,0.041327923,135,0.077800842
311,26,0.004943189,0.023076923,5,0.028020112
312,10,0.05,0.005975539,2,0.055975539
313,35,0.003593706,0.006501698,16,0.010095404
314,36,0.002289202,0.002703998,20,0.0049932
315,39,0.006237959,0.020015873,20,0.026253832
316,70,0.016228463,0.011785519,50,0.028013983
317,10,0.003298838,0.022465104,3,0.025763942
318,59,0.010621927,0.010632524,38,0.021254451
319,400,0.035136252,0.037420678,184,0.07255693
320,25,0.011757188,0.002593169,9,0.014350356
321,10,0.0475,0.003255953,5,0.050755953
322,29,0.012884363,0.001430371,14,0.014314734
323,40,0.016125262,0.00699974,26,0.023125002
324,10,0.0425,0.02,4,0.0625
325,20,0.00207631,0.010699511,7,0.012775821
326,26,0.006323936,0.01234413,10,0.018668066
327,10,0.00362326,0.025,2,0.02862326
328,10,0.045429167,0.005062576,2,0.050491743
329,10,0.0475,0.0275,5,0.075
330,10,0.003243773,0.00505458,2,0.008298353
331,66,0.007205537,0.020729413,43,0.02793495
332,10,0.045183333,0.025,2,0.070183333
333,34,0.023597149,0.009777797,26,0.033374946
334,43,0.004551587,0.01459814,23,0.019149727
335,60,0.014870368,0.01405884,46,0.028929208
336,125,0.019838678,0.012662741,58,0.032501419
337,10,0.05,0.025,2,0.075
338,30,0.006602869,0.010467924,17,0.017070792
339,10,0.004891693,0.005145435,2,0.010037128
340,10,0.004627422,0.003102202,3,0.007729625
341,25,0.002429327,0.009344188,11,0.011773515
342,42,0.005518225,0.012796733,17,0.018314958
343,41,0.007480351,0.015836736,20,0.023317087
344,10,0.002791347,0.005936543,2,0.008727891
345,25,0.00314612,0.00709555,26,0.01024167
346,40,0.007279919,0.014067822,38,0.021347741
347,52,0.02633154,0.025831552,10,0.052163092
348,67,0.012464268,0.006749445,29,0.019213713
349,13,0.036864361,0.003706,10,0.040570362
350,27,0.010574496,0.013940289,18,0.024514785
351,12,0.005268021,0.020833333,5,0.026101355
352,82,0.030772612,0.006969619,35,0.037742231
353,46,0.014448214,0.006316531,22,0.020764745
354,400,0.027110579,0.035190119,139,0.062300699
355,27,0.006304061,0.010281446,23,0.016585506
356,34,0.011966049,0.001276047,29,0.013242095
357,10,0.05,0.00458564,2,0.05458564
358,10,0.045229167,0.004846116,2,0.050075282
359,58,0.017401322,0.009532326,24,0.026933648
360,183,0.026050967,0.019043827,85,0.045094794
361,21,0.012012424,0.00341893,14,0.015431355
362,31,0.025937565,0.007121615,35,0.033059179
363,28,0.028234127,0.006333997,14,0.034568124
364,33,0.014029133,0.005339209,11,0.019368343
365,15,0.034966667,0.002260595,6,0.037227262
366,37,0.02972973,0.003922779,8,0.033652508
367,65,0.011435939,0.013543633,32,0.024979572
368,23,0.027629321,0.007012178,12,0.034641498
369,17,0.007218891,0.018982843,17,0.026201735
370,162,0.008343249,0.031270849,40,0.039614098
371,19,0.002823386,0.0062192,5,0.009042586
372,10,0.00328315,0.005014627,2,0.008297777
373,32,0.007515445,0.005012468,15,0.012527913
374,25,0.019850639,0.011209242,16,0.031059881
375,38,0.005119435,0.012976383,14,0.018095817
376,400,0.031141876,0.037596421,151,0.068738297
377,10,0.0475,0.001732355,5,0.049232355
378,10,0.0475,0.003261773,5,0.050761773
379,38,0.014485409,0.005467991,26,0.0199534
380,51,0.026432355,0.016104621,29,0.042536976
381,29,0.023342806,0.01068533,11,0.034028135
382,53,0.017343172,0.013459595,20,0.030802767
383,43,0.007014902,0.01342527,41,0.020440172
384,35,0.006340838,0.014702961,23,0.021043799
385,76,0.008181433,0.019923041,41,0.028104474
386,47,0.017978051,0.008540396,36,0.026518447
387,400,0.036120569,0.03059845,157,0.066719019
388,22,0.009703628,0.005672749,12,0.015376377
389,400,0.028230811,0.033242017,163,0.061472828
390,87,0.014175317,0.020087422,34,0.034262739
391,10,0.005510912,0.004177183,5,0.009688095
392,31,0.021816486,0.006009572,32,0.027826058
393,10,0.004311761,0.004017835,3,0.008329596
394,47,0.007809106,0.011058479,44,0.018867585
395,29,0.018412419,0.013921196,17,0.032333615
396,38,0.007074447,0.015851742,11,0.022926189
397,400,0.028352032,0.035309226,178,0.063661258
398,400,0.032731166,0.039078261,178,0.071809428
399,86,0.022812007,0.014402834,36,0.037214841
400,400,0.035564137,0.035580801,167,0.071144938
401,55,0.021937108,0.008289461,23,0.030226569
402,53,0.007973565,0.018618927,41,0.026592493
403,10,0.05,0.025,2,0.075
404,76,0.015422821,0.018901743,31,0.034324564
405,77,0.025166779,0.008553342,41,0.033720121
406,43,0.004855811,0.012638444,11,0.017494255
407,55,0.008617889,0.013950661,20,0.02256855
408,52,0.018087992,0.011596035,20,0.029684027
409,25,0.01575064,0.003084049,8,0.018834689
410,12,0.003746907,0.000117766,7,0.003864674
411,17,0.007791944,-0.00022016,12,0.007571783
412,400,0.038076519,0.032534188,136,0.070610707
413,34,0.010308784,0.008748829,14,0.019057613
414,400,0.034207395,0.036846056,153,0.07105345
415,10,0.004463398,0.005441606,2,0.009905004
416,52,0.014108026,0.01664258,20,0.030750606
417,42,0.007556813,0.01117918,32,0.018735993
418,50,0.006655007,0.019398071,25,0.026053078
419,36,0.004157621,0.004818705,11,0.008976327
420,37,0.01657613,0.012571571,11,0.029147701
421,33,0.00556049,0.015283288,10,0.020843778
422,400,0.036296574,0.036301323,139,0.072597897
423,37,0.017130343,0.007143578,27,0.024273921
424,10,0.045015419,0.00477236,2,0.049787779
425,400,0.022457412,0.025476572,185,0.047933984
426,400,0.035698164,0.04102368,134,0.076721844
427,45,0.015049213,0.010684541,23,0.025733754
428,37,0.021162796,0.008617957,19,0.029780753
429,10,0.0475,0.018547263,5,0.066047263
430,54,0.022546523,0.006199394,50,0.028745917
431,61,0.019043753,0.003838315,44,0.022882068
432,400,0.04068134,0.038888647,82,0.079569988
433,27,0.024752586,0.003953252,14,0.028705838
434,50,0.017542084,0.006795247,20,0.024337331
435,36,0.01946148,0.013709475,41,0.033170955
436,21,0.013189473,0.012262897,8,0.025452369
437,21,0.00357012,0.004417248,8,0.007987369
438,13,0.005988524,0.021153846,5,0.027142371
439,68,0.030885321,0.00722204,38,0.038107362
440,10,0.0425,0.013384892,3,0.055884892
441,10,0.0475,0.002751534,5,0.050251534
442,54,0.014342271,0.016011809,23,0.030354081
443,55,0.015116367,0.008336144,20,0.023452511
444,27,0.047379372,0.023148148,5,0.070527521
445,10,0.0475,0.001839924,5,0.049339924
446,29,0.001274369,0.004516494,17,0.005790862
447,44,0.020411848,0.005566406,34,0.025978254
448,61,0.015652358,0.011166106,28,0.026818464
449,25,0.021079253,0.0113875,8,0.032466753
450,70,0.006293081,0.008151921,29,0.014445002
451,116,0.02030289,0.019347342,48,0.039650231
452,52,0.00909722,0.016478802,47,0.025576022
453,26,0.005083841,0.008506649,14,0.01359049
454,63,0.010785115,0.016047607,22,0.026832723
455,12,0.013109338,0.002157651,7,0.01526699
456,15,0.033875,0.026666667,7,0.060541667
457,30,0.010546339,0.00801936,10,0.018565699
458,24,0.010541875,0.005746358,19,0.016288233
459,37,0.018987568,0.017033282,10,0.03602085
460,65,0.013590746,0.009303681,41,0.022894427
461,12,0.04375,0.020833333,4,0.064583333
462,17,0.032251532,0.012808313,9,0.045059845
463,80,0.009951012,0.007332122,35,0.017283133
464,17,0.002092101,0.00854166,7,0.010633761
465,400,0.01459045,0.043033364,58,0.057623814
466,12,0.005370286,0.025,6,0.030370286
467,10,0.007103091,0.002599927,5,0.009703018
468,30,0.01411208,0.003119611,16,0.017231692
469,10,0.003167277,0.025,2,0.028167277
470,10,0.0475,0.0275,5,0.075
471,26,0.009738977,0.00828623,10,0.018025207
472,400,0.035081975,0.040846701,55,0.075928676
473,20,0.006549508,0.018897134,11,0.025446642
474,38,0.011048209,0.00933368,50,0.020381889
475,400,0.041185851,0.044343469,31,0.085529321
476,13,0.036386574,0.000539424,9,0.036925998
477,20,0.029208333,0.00499569,15,0.034204024
478,28,0.013226664,0.007830875,11,0.021057538
479,400,0.041806836,0.041183419,40,0.082990255
480,22,0.003231036,0.013728595,5,0.016959631
481,10,0.001544849,0.02,3,0.021544849
482,400,0.029312808,0.035489391,175,0.0648022
483,42,0.012563772,0.009302337,47,0.021866109
484,60,0.02875,0.005937773,11,0.034687773
485,165,0.025903206,0.00412865,38,0.030031855
486,400,0.03545002,0.030202433,103,0.065652453
487,10,0.005707418,0.002671522,5,0.00837894
488,400,0.041852005,0.031526006,109,0.073378011
489,400,0.040378371,0.030313661,140,0.070692032
490,400,0.041752418,0.038904143,76,0.080656561
491,132,0.00671357,0.022154385,44,0.028867955
492,10,0.006871416,0.022704167,5,0.029575583
493,35,0.013811156,0.007699169,14,0.021510325
494,400,0.028892078,0.038457662,94,0.06734974
495,42,0.015771216,0.005137142,11,0.020908358
496,10,0.05,0.012172952,2,0.062172952
497,400,0.039567457,0.034767495,130,0.074334951
498,400,0.041046523,0.032991706,119,0.074038229
499,52,0.018547734,0.004750246,16,0.02329798
500,54,0.025296761,0.004580021,14,0.029876781
501,103,0.028937699,0.003965649,29,0.032903348
502,22,0.002798045,6.55E-05,5,0.002863523
503,44,0.015480581,0.000491762,7,0.015972343
504,68,0.02900197,0.00546684,19,0.03446881
505,104,0.028489538,0.0071867,28,0.035676238
506,400,0.041518882,0.03180288,76,0.073321762
507,81,0.022862966,0.00651556,29,0.029378526
508,27,0.024090038,0.000495986,8,0.024586023
509,400,0.037964783,0.029721386,146,0.06768617
510,67,0.00826569,0.022411425,23,0.030677116
511,69,0.017213547,0.008995622,19,0.026209169
512,36,0.027077577,0.007765168,11,0.034842744
513,400,0.040723286,0.037163935,118,0.077887221
514,38,0.018455782,0.002288377,8,0.020744159
515,24,0.011281295,0.005494488,24,0.016775783
516,108,0.030827911,0.013312803,37,0.044140714
517,400,0.039527249,0.030434417,158,0.069961666
518,400,0.024677794,0.038007867,145,0.062685661
519,32,0.017320007,0.00942447,8,0.026744477
520,147,0.027611639,0.019290702,61,0.046902341
521,400,0.028850967,0.036080023,152,0.06493099
522,49,0.015745393,0.005053638,17,0.020799031
523,38,0.011966179,0.008884714,20,0.020850894
524,10,0.005053854,0.025,2,0.030053854
525,400,0.041420997,0.034429491,94,0.075850488
526,400,0.040533357,0.034199906,128,0.074733263
527,40,0.020138859,0.008210105,14,0.028348964
528,44,0.015470538,0.005674314,14,0.021144853
529,69,0.027661534,0.009090912,17,0.036752446
530,46,0.016905297,0.004968196,11,0.021873493
531,10,0.004945718,0.002192309,5,0.007138028
532,400,0.03673914,0.03604532,160,0.072784459
533,43,0.016368525,0.005411648,11,0.021780173
534,10,0.005814927,0.002899859,5,0.008714786
535,46,0.016123839,0.01058908,11,0.026712918
536,10,0.005696577,0.002317858,5,0.008014436
537,10,0.007091354,0.0275,5,0.034591354
538,400,0.042300921,0.03109813,124,0.073399051
539,82,0.026595831,0.006964851,29,0.033560682
540,400,0.03569414,0.035,163,0.07069414
541,74,0.026002936,0.005333632,17,0.031336567
542,10,0.006343823,0.002799721,5,0.009143544
543,96,0.024235273,0.00706541,29,0.031300683
544,92,0.025164976,0.007532296,23,0.032697271
545,400,0.035232145,0.032380223,138,0.067612369
546,41,0.00870756,0.003687371,14,0.012394931
547,18,0.008861151,0.000252213,5,0.009113364
548,10,0.004341917,0.00196984,3,0.006311757
549,48,0.017625369,0.006153282,17,0.023778651
550,400,0.025137612,0.026199749,176,0.051337361
551,10,0.005064801,0.001942201,5,0.007007002
552,51,0.016646763,0.006098791,17,0.022745553
553,25,0.008266667,0.008226661,15,0.016493327
554,47,0.021635315,0.008764241,26,0.030399556
555,35,0.01904382,0.017760487,11,0.036804308
556,400,0.038917746,0.0292823,160,0.068200046
557,61,0.029898224,0.004662593,20,0.034560817
558,36,0.012584713,0.013284944,20,0.025869657
559,55,0.008187674,0.016039737,17,0.024227411
560,22,0.003329878,0.013286495,5,0.016616373
561,26,0.003256821,0.021366024,5,0.024622845
562,43,0.027577459,0.011257879,14,0.038835337
563,33,0.013356721,0.006909332,14,0.020266053
564,24,0.020982699,0.014255477,5,0.035238176
565,400,0.035755598,0.040430921,88,0.076186519
566,126,0.026972354,0.025724206,32,0.05269656
567,39,0.013328465,0.017586869,17,0.030915334
568,58,0.023067284,0.009327795,20,0.032395079
569,400,0.02478055,0.036900195,76,0.061680744
570,42,0.010172858,0.011548305,8,0.021721163
571,20,0.0260875,0.0109056,11,0.0369931
572,10,0.0475,0.00457064,5,0.05207064
573,62,0.018837924,0.01087932,17,0.029717244
574,400,0.033009834,0.039313564,152,0.072323398
575,86,0.005557208,0.022045516,29,0.027602724
576,400,0.032368004,0.036903778,97,0.069271782
577,10,0.0475,0.003472898,5,0.050972898
578,90,0.026248615,0.008378208,29,0.034626823
579,62,0.018939405,0.005046672,11,0.023986077
580,400,0.037622069,0.039853073,100,0.077475142
581,48,0.025183218,0.007932758,11,0.033115976
582,71,0.020460221,0.00701294,23,0.027473161
583,10,0.005804762,0.005671359,5,0.011476121
584,10,0.005187824,0.022806756,5,0.02799458
585,400,0.038169865,0.033681239,143,0.071851104
586,107,0.025795505,0.005311411,35,0.031106916
